"title","views","url","id","dateCreated","lastThirty"
"Import Company Owned Equipment","446","https://support.procore.com/products/online/user-guide/company-level/equipment/tutorials/import-company-owned-equipment","58731","Wed, 25 Sep 2019 18:06:54 GMT",0
"About Portfolio Financials Data Exchange for Job Costs","445","https://support.procore.com/integrations/data-exchange-for-job-costs/tutorials/about","62911","Mon, 18 Nov 2019 18:32:32 GMT",8
"Unlink a Synced QuickBooks Vendor","445","https://support.procore.com/integrations/quickbooks/tutorials/unlink-a-synced-quickbooks-vendor","8156","Thu, 09 Jun 2016 23:25:07 GMT",13
"Disable Push Notifications for Drawings (iOS)","444","https://support.procore.com/procore-mobile-ios/user-guide/drawings-ios/tutorials/disable-push-notifications-for-drawings-ios","29060","Tue, 06 Feb 2018 22:01:04 GMT",11
"View Schedule Task Details (Android)","443","https://support.procore.com/procore-mobile-android/user-guide/schedule-android/tutorials/view-schedule-task-details-android","8907","Thu, 30 Jun 2016 21:14:35 GMT",14
"Add a Person to the Project Level Directory (Android)","443","https://support.procore.com/procore-mobile-android/user-guide/directory-android/tutorials/add-a-person-to-the-project-level-directory-android","32730","Sat, 21 Apr 2018 00:00:12 GMT",6
"Add a Sage 100 Contractor® Vendor to Procore's Company Directory","442","https://support.procore.com/integrations/sage-100/tutorials/add-a-sage-100-vendor-to-procores-company-directory","36630","Tue, 31 Jul 2018 22:13:37 GMT",10
"View App Management Metrics","438","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/admin-view-app-management-metrics","99222","Tue, 22 Sep 2020 18:21:55 GMT",1
"Integration by Ryvit: Update Project Cost Codes for Export to Viewpoint® Vista™","436","https://support.procore.com/integrations/integration-by-ryvit/tutorials/update-project-costs-codes-for-export-to-vista-viewpoint","23629","Fri, 25 Aug 2017 20:59:51 GMT",5
"Reassign a Coordination Issue","436","https://support.procore.com/products/online/user-guide/project-level/coordination-issues/tutorials/reassign-a-coordination-issue","54278","Fri, 12 Jul 2019 00:53:17 GMT",6
"Configure the Vendor Type Import Settings for QuickBooks","436","https://support.procore.com/integrations/quickbooks/tutorials/configure-the-vendor-type-import-settings-for-quickbooks","8161","Fri, 10 Jun 2016 17:34:07 GMT",4
"Customize the Column Display in the Company Level Timesheets Tool","435","https://support.procore.com/products/online/user-guide/company-level/timesheets/tutorials/customize-the-column-display-in-the-company-level-timesheets-tool","47722","Mon, 04 Mar 2019 19:33:10 GMT",7
"Edit a Commitment's Schedule of Values (Android)","434","https://support.procore.com/procore-mobile-android/user-guide/commitments-android/tutorials/edit-a-commitments-schedule-of-values-android","34910","Wed, 13 Jun 2018 18:05:33 GMT",5
"Export a Submittal Package","434","https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/export-a-submittal-package","128307","Mon, 10 May 2021 19:50:18 GMT",25
"Export Company Level Inspection Templates as a PDF","433","https://support.procore.com/products/online/user-guide/company-level/inspections/tutorials/export-company-level-inspection-templates-as-a-pdf","23731","Wed, 30 Aug 2017 22:55:05 GMT",8
"Enable Participation in Procore User Surveys","433","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/enable-participation-in-procore-user-surveys","37124","Tue, 07 Aug 2018 21:14:23 GMT",12
"Remove a Batch of Companies from a Project Directory","433","https://support.procore.com/products/online/user-guide/project-level/directory/tutorials/remove-a-batch-of-companies-from-a-project-directory","43539","Fri, 14 Dec 2018 21:52:40 GMT",6
"Print a Folder or File (iOS)","432","https://support.procore.com/procore-mobile-ios/user-guide/documents-ios/tutorials/print-a-folder-or-file-ios","8655","Wed, 22 Jun 2016 18:39:59 GMT",15
"Add a Permitted Project to a Data Connection App","431","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-permitted-project","142080","Wed, 29 Sep 2021 17:13:43 GMT",45
"Add or Manage Schedule of Values for a Budget in Portfolio Financials","430","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/add-or-manage-schedule-of-values-for-a-budget-in-portfolio-financials","91187","Fri, 24 Jul 2020 19:31:53 GMT",21
"View Approval Workflow Templates in Portfolio Financials","428","https://support.procore.com/products/portfolio-financials/user-guide/approval-workflows/tutorials/view-approval-workflow-templates-in-portfolio-financials","86363","Mon, 15 Jun 2020 18:21:48 GMT",14
"Approve a Timesheet (iOS)","428","https://support.procore.com/procore-mobile-ios/user-guide/timesheets-ios/tutorials/approve-a-timesheet","122734","Wed, 17 Mar 2021 22:46:04 GMT",4
"Add a Contract to a Cost Item in Portfolio Financials","427","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/add-a-contract-to-a-cost-item-in-portfolio-financials","101283","Fri, 02 Oct 2020 00:16:05 GMT",19
"Record Changes to Production Quantities in a Change Event","426","https://support.procore.com/products/online/user-guide/project-level/change-events/tutorials/record-changes-to-production-quantities-in-a-change-event","90304","Wed, 15 Jul 2020 15:46:35 GMT",11
"Group Inspections on the List Page","425","https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/group-inspections-on-the-list-page","43731","Wed, 19 Dec 2018 23:08:41 GMT",9
"Apply a Milestone Template to a Project in Portfolio Financials","424","https://support.procore.com/products/portfolio-financials/user-guide/milestones/tutorials/apply-a-milestone-template-to-a-project-in-portfolio-financials","88834","Thu, 02 Jul 2020 01:12:23 GMT",25
"Delete a Tag from the Emails Tool","423","https://support.procore.com/products/online/user-guide/project-level/emails/tutorials/delete-a-tag-from-the-emails-tool","1456","Fri, 20 Feb 2015 17:57:51 GMT",18
"Convert a Meeting from Agenda to Minutes Mode (Android)","422","https://support.procore.com/procore-mobile-android/user-guide/meetings-android/tutorials/convert-a-meeting-from-agenda-to-minutes-mode-android","8711","Thu, 23 Jun 2016 23:29:59 GMT",20
"Add Scheduled Work Entries (iOS)","422","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/add-scheduled-work-entries-ios","10711","Thu, 08 Sep 2016 23:09:28 GMT",4
"Integration by Procore: Export a Procore Budget to Viewpoint® Spectrum®","422","https://support.procore.com/integrations/integration-by-procore/tutorials/export-a-procore-budget-to-viewpoint-spectrum","14141","Mon, 30 Jan 2017 22:08:53 GMT",5
"Retrieve a Subcontractor Invoice from ERP Integrations Before Acceptance","422","https://support.procore.com/integrations/quickbooks/tutorials/retrieve-a-subcontractor-invoice-from-erp-integrations-before-acceptance","38721","Fri, 14 Sep 2018 18:08:29 GMT",6
"Export a T&M Ticket as a PDF","421","https://support.procore.com/products/online/user-guide/project-level/tm-tickets/tutorials/export-a-tm-ticket-as-a-pdf","78054","Tue, 14 Apr 2020 17:23:54 GMT",13
"Search for and Sort Models","421","https://support.procore.com/products/online/user-guide/project-level/models/tutorials/search-for-and-sort-models","47951","Fri, 08 Mar 2019 22:07:38 GMT",10
"View API Request Metrics","421","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/view-api-request-metrics","58659","Tue, 24 Sep 2019 20:34:48 GMT",9
"Add Photos to a Location (Android)","421","https://support.procore.com/procore-mobile-android/user-guide/locations-android/tutorials/add-photos-to-a-location-android","63455","Fri, 22 Nov 2019 19:12:43 GMT",21
"Search for and Filter Drawings (Android)","420","https://support.procore.com/procore-mobile-android/user-guide/drawings-android/tutorials/search-for-and-filter-drawings-android","6934","Fri, 18 Mar 2016 23:25:09 GMT",2
"Create a Company Level App Configuration","420","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/create-company-level-app-config","116063","Wed, 20 Jan 2021 16:40:34 GMT",13
"Add Change Event Line Items","419","https://support.procore.com/products/online/user-guide/project-level/change-events/tutorials/add-line-items-to-a-change-event","140191","Mon, 30 Aug 2021 20:29:36 GMT",65
"About Bid Management 2.0 (Beta)","419","https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/about-bid-management-2.0","164918","Wed, 13 Jul 2022 23:52:35 GMT",219
"Add Deliveries Log Entries (Android)","419","https://support.procore.com/procore-mobile-android/user-guide/daily-log-android/tutorials/add-delivery-log-entries-android","10744","Tue, 13 Sep 2016 18:30:11 GMT",7
"View an Accountant Report for QuickBooks","418","https://support.procore.com/integrations/quickbooks/tutorials/view-an-accountant-report-for-quickbooks","8089","Tue, 07 Jun 2016 16:57:14 GMT",4
"View and Manage Daily Logs in the Calendar View (iOS)","418","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/view-and-manage-daily-logs-in-the-calendar-view-ios","59456","Wed, 02 Oct 2019 20:14:22 GMT",5
"Export Your 'My Open Items' List for a Company Account","418","https://support.procore.com/products/online/user-guide/company-level/portfolio/tutorials/export-your-my-open-items-list-for-a-company-account","26497","Wed, 15 Nov 2017 22:21:29 GMT",12
"Create an Inspection from a Location (Android)","418","https://support.procore.com/procore-mobile-android/user-guide/locations-android/tutorials/create-an-inspection-from-a-location-android","27089","Fri, 08 Dec 2017 18:06:22 GMT",4
"Create and Send a Correspondence Item from Gmail","417","https://support.procore.com/integrations/gmail-addon/tutorials/create-and-send-a-correspondence-item-from-gmail","109545","Mon, 23 Nov 2020 20:44:11 GMT",7
"View the Change History of a Timecard","417","https://support.procore.com/products/online/user-guide/company-level/timecard/tutorials/view-the-change-history-of-a-timecard","44324","Mon, 07 Jan 2019 22:53:07 GMT",5
"About the Standalone Procore Estimating Application","415","https://support.procore.com/products/procore-estimating/user-guide/standalone-procore-estimating/tutorials/about-the-standalone-procore-estimating-application","137281","Thu, 29 Jul 2021 17:56:22 GMT",8
"Delete a Crew","415","https://support.procore.com/products/online/user-guide/project-level/crews/tutorials/delete-a-crew","27894","Thu, 04 Jan 2018 18:19:26 GMT",11
"About the Portfolio Financials Data Exchange for Payables","415","https://support.procore.com/integrations/data-exchange-for-payables/tutorials/about","63438","Fri, 22 Nov 2019 16:11:47 GMT",2
"Respond to a Prequalification Change Request","414","https://support.procore.com/products/online/user-guide/company-level/prequalification-portal/tutorials/respond-to-a-prequalification-change-request","67496","Tue, 14 Jan 2020 23:15:04 GMT",12
"Create an Invoice Report in Portfolio Financials and Capital Planning","414","https://support.procore.com/products/portfolio-financials/user-guide/reporting/tutorials/create-an-invoice-report-in-portfolio-financials-and-capital-planning","99190","Tue, 22 Sep 2020 00:49:33 GMT",33
"Add a Team Member in Portfolio Financials","413","https://support.procore.com/products/portfolio-financials/user-guide/our-team-and-vendors/tutorials/add-a-team-member-in-portfolio-financials","93656","Thu, 20 Aug 2020 22:42:41 GMT",11
"Rename an Album in Procore Drive","413","https://support.procore.com/products/procore-drive/user-guide/photos/tutorials/rename-an-album-in-procore-drive","1492","Fri, 20 Feb 2015 23:23:36 GMT",3
"Remove a Project from a Program","413","https://support.procore.com/products/online/user-guide/company-level/programs/tutorials/remove-a-project-from-a-program","4257","Fri, 25 Sep 2015 21:05:25 GMT",1
"Add Inspection Entries (iOS)","413","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/add-inspection-entries-ios","10708","Thu, 08 Sep 2016 21:28:14 GMT",8
"Email an Observation (iOS)","412","https://support.procore.com/procore-mobile-ios/user-guide/observations-ios/tutorials/email-an-observation-ios","27149","Tue, 12 Dec 2017 00:52:42 GMT",9
"Export a Commitment to Sage 100 Contractor®","412","https://support.procore.com/integrations/sage-100/tutorials/export-a-commitment-to-sage-100","36644","Tue, 31 Jul 2018 22:13:37 GMT",6
"Edit Project Level Observation Types","412","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/edit-project-level-observation-types","39399","Fri, 28 Sep 2018 18:28:52 GMT",3
"Link Items to a Drawing (Android)","410","https://support.procore.com/procore-mobile-android/user-guide/drawings-android/tutorials/link-items-to-a-drawing-android","6936","Fri, 18 Mar 2016 23:45:22 GMT",7
"View the Cost Tracker in Portfolio Financials","410","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/view-the-cost-tracker-in-portfolio-financials","90595","Fri, 17 Jul 2020 23:03:40 GMT",20
"Sign a Procore Document with DocuSign®","409","https://support.procore.com/integrations/docusign/tutorials/sign-a-procore-document-with-docusign","146433","Wed, 24 Nov 2021 20:28:58 GMT",73
"Create a Change Order from a Change Event","408","https://support.procore.com/products/online/user-guide/project-level/change-orders/tutorials/create-a-change-order-from-a-change-event","152604","Tue, 15 Feb 2022 16:17:03 GMT",57
"Search for and Filter My Time Entries (iOS)","407","https://support.procore.com/procore-mobile-ios/user-guide/my-time-ios/tutorials/search-for-and-filter-my-time-entries-ios","9267","Thu, 14 Jul 2016 20:21:14 GMT",6
"Configure the Vendor Type Import Settings for Sage 300 CRE®","407","https://support.procore.com/integrations/sage-300-cre/tutorials/configure-the-vendor-type-import-settings-for-sage-300-cre","12031","Mon, 28 Nov 2016 20:51:22 GMT",0
"Delete Custom Fields","407","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/delete-custom-fields","92159","Tue, 04 Aug 2020 21:55:58 GMT",12
"Delete a CCO Synced with Sage 300 CRE","407","https://support.procore.com/integrations/sage-300-cre/tutorials/delete-a-cco-synced-with-sage-300-cre","47272","Thu, 21 Feb 2019 22:10:43 GMT",29
"Reactivate a Company in the Project Directory","406","https://support.procore.com/products/online/user-guide/project-level/directory/tutorials/reactivate-a-company-in-the-project-directory","3681","Mon, 20 Jul 2015 17:57:59 GMT",8
"View Drawing Area (Android)","404","https://support.procore.com/procore-mobile-android/user-guide/drawings-android/tutorials/view-drawing-area-android","6939","Sat, 19 Mar 2016 00:29:48 GMT",2
"Restore an Archived Email","404","https://support.procore.com/products/online/user-guide/project-level/emails/tutorials/restore-an-archived-email","15554","Thu, 16 Mar 2017 18:26:12 GMT",10
"View the Change History of a Prequalification Form","404","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/view-the-change-history-of-a-prequalification-form","57049","Thu, 29 Aug 2019 15:55:16 GMT",1
"Delete Action Plan Types","403","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/delete-action-plan-types","76333","Fri, 03 Apr 2020 21:50:57 GMT",15
"Create an Observation from an Inspection (iOS)","402","https://support.procore.com/procore-mobile-ios/user-guide/inspections-ios/tutorials/create-an-observation-from-an-inspection-ios","7552","Wed, 27 Apr 2016 23:05:04 GMT",9
"Copy a Daily Log (Android)","401","https://support.procore.com/procore-mobile-android/user-guide/daily-log-android/tutorials/copy-a-daily-log-android","5885","Mon, 29 Feb 2016 18:48:38 GMT",5
"Move a Coordination Issue to an Observation","400","https://support.procore.com/products/online/user-guide/project-level/coordination-issues/tutorials/move-a-coordination-issue-to-an-observation","66634","Mon, 06 Jan 2020 18:18:50 GMT",13
"Configure Advanced Settings: Programs","399","https://support.procore.com/products/online/user-guide/company-level/programs/tutorials/configure-advanced-settings-programs","15860","Thu, 23 Mar 2017 22:25:04 GMT",1
"Create a Photo Album (Android)","399","https://support.procore.com/procore-mobile-android/user-guide/photos-android/tutorials/create-a-photo-album-android","6822","Wed, 16 Mar 2016 20:39:32 GMT",4
"Send a Commitment to ERP Integrations for Accounting Acceptance","399","https://support.procore.com/integrations/sage-100/tutorials/send-a-commitment-to-erp-integrations-for-accounting-acceptance","36672","Tue, 31 Jul 2018 22:13:37 GMT",16
"Sync Procore Projects with Sage 100 Jobs","399","https://support.procore.com/integrations/sage-100/tutorials/sync-procore-projects-with-sage-100-jobs","36678","Tue, 31 Jul 2018 22:13:37 GMT",9
"Create a Funding Change Order","398","https://support.procore.com/products/online/user-guide/project-level/funding/tutorials/create-a-funding-change-order","143622","Wed, 20 Oct 2021 19:42:39 GMT",40
"Close an Observation (iOS)","398","https://support.procore.com/procore-mobile-ios/user-guide/observations-ios/tutorials/close-an-observation-ios","8124","Tue, 07 Jun 2016 23:21:44 GMT",4
"Add Non-Contract Invoices in Portfolio Financials","398","https://support.procore.com/products/portfolio-financials/user-guide/contract-room/tutorials/add-non-contract-invoices-in-portfolio-financials","96559","Thu, 10 Sep 2020 23:59:59 GMT",8
"Create a Correspondence Item from an RFI","397","https://support.procore.com/products/online/user-guide/project-level/rfi/tutorials/create-a-correspondence-item-from-an-rfi","138929","Thu, 19 Aug 2021 17:30:46 GMT",23
"Mark a Daily Log as Complete (Android)","397","https://support.procore.com/procore-mobile-android/user-guide/daily-log-android/tutorials/mark-a-daily-log-as-complete-android","31365","Tue, 27 Mar 2018 16:24:56 GMT",3
"View a Punch List Item (iOS)","397","https://support.procore.com/procore-mobile-ios/user-guide/punch-list-ios/tutorials/view-a-punch-list-item-ios","42922","Mon, 03 Dec 2018 19:27:57 GMT",10
"Create a Contract Room in Portfolio Financials","397","https://support.procore.com/products/portfolio-financials/user-guide/contract-room/tutorials/create-a-contract-room-in-portfolio-financials","94793","Tue, 01 Sep 2020 00:29:39 GMT",8
"Email a Direct Cost","396","https://support.procore.com/products/online/user-guide/project-level/direct-costs/tutorials/email-a-direct-cost","7195","Tue, 05 Apr 2016 20:17:54 GMT",4
"Add a Comment to a Photo (Android)","396","https://support.procore.com/procore-mobile-android/user-guide/photos-android/tutorials/add-a-comment-to-a-photo-android","34315","Tue, 29 May 2018 22:02:35 GMT",16
"Delete an Office Location","395","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/delete-an-office-location","2076","Thu, 12 Mar 2015 18:51:24 GMT",7
"Mark an Email as Spam","393","https://support.procore.com/products/online/user-guide/project-level/emails/tutorials/mark-an-email-as-spam","50437","Thu, 02 May 2019 18:57:27 GMT",2
"About the Portfolio Financials + MRI Platform X® Connector","393","https://support.procore.com/integrations/mri-connector/tutorials/about","62837","Thu, 14 Nov 2019 22:20:56 GMT",3
"View the Summary Preview for a Subcontractor Invoice","392","https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/view-the-summary-preview-for-a-subcontractor-invoice","134692","Fri, 09 Jul 2021 21:07:14 GMT",18
"Sync Procore Budgets with Spectrum Estimates","392","https://support.procore.com/integrations/integration-by-procore/tutorials/sync-procore-budgets-with-spectrum-estimates","21297","Wed, 05 Jul 2017 19:57:29 GMT",5
"Export the Transmittals Log to PDF","391","https://support.procore.com/products/online/user-guide/project-level/transmittals/tutorials/export-the-transmittals-log-to-pdf","7187","Mon, 04 Apr 2016 23:15:26 GMT",5
"Integration by Ryvit: Import a Prime Contract into Procore from Viewpoint® Vista™","390","https://support.procore.com/integrations/integration-by-ryvit/tutorials/import-a-prime-contract-into-procore-from-viewpoint-vista","42439","Mon, 26 Nov 2018 17:15:42 GMT",3
"View Photos (Android)","390","https://support.procore.com/procore-mobile-android/user-guide/photos-android/tutorials/view-photos-android","10031","Tue, 23 Aug 2016 23:06:56 GMT",6
"Add Company Equipment Entries (iOS)","389","https://support.procore.com/procore-mobile-ios/user-guide/equipment-ios/tutorials/add-company-equipment-entries-ios","56501","Tue, 20 Aug 2019 17:41:21 GMT",4
"Getting Started Guide: Documents Plugin for Navisworks®","389","https://support.procore.com/products/online/user-guide/project-level/coordination-issues/tutorials/getting-started-guide-documents-plugin-for-navisworks","162782","Tue, 21 Jun 2022 21:57:37 GMT",178
"Bulk Send Subcontractor Invoices to DocuSign®","388","https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/bulk-send-subcontractor-invoices-to-docusign","34906","Wed, 13 Jun 2018 16:23:11 GMT",2
"Accept or Reject a Project for Export to Sage 100 Contractor®","388","https://support.procore.com/integrations/sage-100/tutorials/accept-or-reject-a-project-for-export-to-sage-100","36627","Tue, 31 Jul 2018 22:13:37 GMT",11
"Create an hh2 Service Account in Sage 100","388","https://support.procore.com/integrations/sage-100/tutorials/create-an-hh2-service-account-in-sage-100","36639","Tue, 31 Jul 2018 22:13:37 GMT",17
"Close or Reopen a T&M Ticket","387","https://support.procore.com/products/online/user-guide/project-level/tm-tickets/tutorials/close-or-reopen-a-tm-ticket","89286","Tue, 07 Jul 2020 16:27:26 GMT",7
"Configure the ERP Budget Export Settings for Sage 300 CRE®","386","https://support.procore.com/products/online/user-guide/project-level/budget/tutorials/configure-the-erp-budget-export-settings-for-sage-300-cre","79529","Thu, 23 Apr 2020 16:24:21 GMT",8
"Email a Form (iOS)","386","https://support.procore.com/procore-mobile-ios/user-guide/forms-ios/tutorials/email-a-form-ios","26816","Wed, 29 Nov 2017 19:54:34 GMT",9
"Find and Invite Bidders to a Bid Form (Beta)","385","https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/find-and-invite-bidders-to-a-bid-form","160983","Tue, 17 May 2022 19:28:22 GMT",86
"View the Change History of a Commitment","382","https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/view-the-change-history-of-a-commitment","49851","Thu, 18 Apr 2019 19:14:10 GMT",13
"Create a Global App Configuration","382","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/create-global-app-configuration","111266","Wed, 09 Dec 2020 17:58:17 GMT",9
"Export a Procore Company Record to QuickBooks®","381","https://support.procore.com/integrations/quickbooks/tutorials/export-a-procore-company-record-to-quickbooks","14325","Tue, 31 Jan 2017 23:37:05 GMT",9
"Create Projects in Workforce Planning","381","https://support.procore.com/products/online/user-guide/company-level/workforce-planning/tutorials/create-projects-in-workforce-planning","163682","Tue, 28 Jun 2022 16:33:09 GMT",180
"Add a Line Item to a Change Event (iOS)","381","https://support.procore.com/procore-mobile-ios/user-guide/change-events-ios/tutorials/add-a-line-item-to-a-change-event-ios","87583","Tue, 30 Jun 2020 18:17:22 GMT",13
"Enable Sub Jobs for Sage 100","380","https://support.procore.com/integrations/sage-100/tutorials/enable-sub-jobs-for-sage-100-contractor","47685","Fri, 01 Mar 2019 19:14:55 GMT",5
"Resend a Rejected Commitment to ERP Integrations for Accounting Acceptance","379","https://support.procore.com/integrations/sage-300-cre/tutorials/resend-a-rejected-commitment-to-erp-integrations-for-accounting-acceptance","1259","Mon, 16 Feb 2015 22:49:11 GMT",6
"Integration by Ryvit: Link Viewpoint® Vista™ Vendors and Procore Company Records","379","https://support.procore.com/integrations/integration-by-ryvit/tutorials/link-vendor-and-company-records-for-the-integration-by-ryvit","23537","Fri, 25 Aug 2017 15:31:45 GMT",3
"Retrieve a Project Level Form from the Recycle Bin","379","https://support.procore.com/products/online/user-guide/project-level/forms/tutorials/retrieve-a-project-level-form-from-the-recycle-bin","24422","Fri, 22 Sep 2017 17:28:10 GMT",9
"Open an Assemble View in a Procore Project","378","https://support.procore.com/integrations/assemble/tutorials/open-an-assemble-view-in-a-procore-project","11063","Thu, 13 Oct 2016 19:00:17 GMT",2
"Edit a Commitment Synced with Sage 100 Contractor®","376","https://support.procore.com/integrations/sage-100/tutorials/edit-a-commitment-synced-with-sage-100","36641","Tue, 31 Jul 2018 22:13:37 GMT",13
"View a Prime Contract (Android)","375","https://support.procore.com/procore-mobile-android/user-guide/prime-contracts-android/tutorials/view-a-prime-contract-android","8919","Fri, 01 Jul 2016 17:41:12 GMT",1
"Create a Custom Report in Portfolio Financials and Capital Planning","375","https://support.procore.com/products/portfolio-financials/user-guide/reporting/tutorials/create-a-custom-report-in-portfolio-financials-and-capital-planning","99043","Fri, 18 Sep 2020 00:06:43 GMT",9
"Integration by Procore: Create and Sync Viewpoint® Spectrum® Vendors and Procore Companies","374","https://support.procore.com/integrations/integration-by-procore/tutorials/create-and-sync-viewpoint-spectrum-vendors-and-procore-companies","15527","Thu, 16 Mar 2017 16:28:30 GMT",2
"Add the Columns for the 'Budget Changes' Feature to a Budget View","374","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-the-columns-for-the-budget-changes-feature-to-a-budget-view","150221","Wed, 19 Jan 2022 21:33:54 GMT",60
"Delete a Punch Item Template Category at the Project Level","373","https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials/delete-a-punch-item-template-category-at-the-project-level","11203","Mon, 17 Oct 2016 17:13:07 GMT",9
"Update the Employer Identification Number for Your Company's Procore Account","373","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/update-the-employer-identification-number-for-your-companys-procore-account","37151","Tue, 07 Aug 2018 22:54:58 GMT",3
"Create a Project Cost Reporting View in Portfolio Financials","371","https://support.procore.com/products/portfolio-financials/user-guide/account-and-company-settings/tutorials/create-a-project-cost-reporting-view-in-portfolio-financials","100833","Mon, 28 Sep 2020 18:12:40 GMT",21
"Create an RFI from a Location (iOS)","371","https://support.procore.com/procore-mobile-ios/user-guide/locations-ios/tutorials/create-an-rfi-from-a-location-ios","27073","Fri, 08 Dec 2017 00:21:29 GMT",7
"Complete Trade Setup Details for a Bid Room in Portfolio Financials","371","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/complete-trade-setup-details-for-a-bid-room-in-portfolio-financials","86487","Wed, 17 Jun 2020 00:47:02 GMT",15
"Integration by Ryvit: Add a Viewpoint® Vista™ Vendor to Procore's Company Directory","371","https://support.procore.com/integrations/integration-by-ryvit/tutorials/add-a-vista-viewpoint-vendor-to-procores-company-directory","1275","Mon, 16 Feb 2015 23:49:00 GMT",1
"Configure the Number of Change Order Tiers on a Project Financials Tool","371","https://support.procore.com/products/online/user-guide/project-level/change-orders/tutorials/configure-the-number-of-change-order-tiers-on-a-project-financials-tool","152052","Sat, 05 Feb 2022 00:07:43 GMT",41
"Spread Cash Flow Forecasts in Portfolio Financials and Capital Planning","370","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/spread-cash-flow-forecasts-in-portfolio-financials-and-capital-planning","100897","Tue, 29 Sep 2020 01:34:39 GMT",11
"View the Change History of a Timesheet","370","https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/view-the-change-history-of-a-timesheet","29309","Tue, 13 Feb 2018 00:26:33 GMT",9
"Delete an Incident","369","https://support.procore.com/products/online/user-guide/project-level/incidents/tutorials/delete-an-incident","20787","Thu, 22 Jun 2017 18:12:04 GMT",9
"Integration by Procore: Accept or Reject a CCO for Export to Viewpoint® Spectrum®","369","https://support.procore.com/integrations/integration-by-procore/tutorials/accept-or-reject-a-cco-for-export-to-viewpoint-spectrum","9716","Tue, 16 Aug 2016 21:07:48 GMT",3
"Search for a Worker","369","https://support.procore.com/products/online/user-guide/project-level/crews/tutorials/search-for-a-worker","34077","Tue, 22 May 2018 17:05:08 GMT",12
"View Change Events Summary (iOS)","368","https://support.procore.com/procore-mobile-ios/user-guide/change-events-ios/tutorials/view-change-events-summary-ios","31646","Mon, 02 Apr 2018 19:33:17 GMT",0
"Accept or Reject a Sub Job for Export to Sage 300 CRE®","367","https://support.procore.com/integrations/sage-300-cre/tutorials/accept-or-reject-a-sub-job-for-export-to-sage-300-cre","38496","Fri, 07 Sep 2018 19:00:41 GMT",10
"Scheduling Integrations","367","https://support.procore.com/integrations/xero-by-calance/tutorials/04-scheduling-integrations","38691","Thu, 13 Sep 2018 21:40:18 GMT",17
"Add Timecard Entries (Android)","366","https://support.procore.com/procore-mobile-android/user-guide/daily-log-android/tutorials/add-timecard-entries-android","10753","Tue, 13 Sep 2016 22:05:24 GMT",2
"Integration by Ryvit: Export a PCCO to Viewpoint® Vista™","365","https://support.procore.com/integrations/integration-by-ryvit/tutorials/export-a-pcco-to-viewpoint-vista","38574","Mon, 10 Sep 2018 22:10:02 GMT",10
"Change the Privacy Settings for a Commitment","365","https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/change-the-privacy-settings-for-a-commitment","149898","Thu, 13 Jan 2022 19:58:51 GMT",49
"Close a Punch List Item (Android)","364","https://support.procore.com/procore-mobile-android/user-guide/punch-list-android/tutorials/close-a-punch-list-item-android","6018","Fri, 04 Mar 2016 21:26:29 GMT",3
"Run Automated Area Takeoffs","364","https://support.procore.com/products/online/user-guide/project-level/estimating/tutorials/run-automated-area-takeoffs","161474","Wed, 25 May 2022 03:17:10 GMT",128
"Add Linear Takeoffs","364","https://support.procore.com/products/online/user-guide/project-level/estimating/tutorials/add-linear-takeoffs","121204","Tue, 09 Mar 2021 23:05:25 GMT",40
"View Quantities on a Timesheet","364","https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/view-quantities-on-a-timesheet","35812","Tue, 10 Jul 2018 18:56:06 GMT",7
