"title","views","url","id","dateCreated","lastThirty"
"Can I use the Procore Extracts application on a Mac?","747","https://support.procore.com/faq/can-i-use-the-procore-extracts-application-on-a-mac","48863","Wed, 27 Mar 2019 20:47:53 GMT",11
"How do I setup Procore safety essentials pack in my account?","746","https://support.procore.com/faq/how-do-i-setup-procore-safety-essentials-pack-in-my-account","110921","Mon, 07 Dec 2020 20:27:59 GMT",4
"Create Assemblies for a Cost Catalog","746","https://support.procore.com/products/online/user-guide/company-level/cost-catalog/tutorials/create-assemblies-for-a-cost-catalog","129915","Mon, 24 May 2021 18:08:39 GMT",81
"View Projects with App Configurations","745","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/view-project-configs","56801","Tue, 27 Aug 2019 16:05:00 GMT",24
"Email Submittals (iOS)","743","https://support.procore.com/procore-mobile-ios/user-guide/submittals-ios/tutorials/email-submittals-ios","8938","Fri, 01 Jul 2016 22:38:20 GMT",17
"Switch Between Views in the Direct Costs Tool","742","https://support.procore.com/products/online/user-guide/project-level/direct-costs/tutorials/switch-between-views-in-the-direct-costs-tool","5581","Mon, 08 Feb 2016 18:11:21 GMT",6
"Delete a Company Level Inspection Template","741","https://support.procore.com/products/online/user-guide/company-level/inspections/tutorials/delete-a-company-level-inspection-template","794","Wed, 28 Jan 2015 01:09:26 GMT",17
"Where is the 'Division' in the 'Cost Code' segment in Procore's WBS?","741","https://support.procore.com/faq/where-is-the-division-in-the-cost-code-segment-in-procores-wbs","155683","Tue, 22 Mar 2022 20:53:52 GMT",94
"RFIs","740","https://support.procore.com/integrations/procore-analytics/reports/project-management-report/rfis","75059","Sat, 21 Mar 2020 00:56:12 GMT",38
"Respond to an Observation (iOS)","737","https://support.procore.com/procore-mobile-ios/user-guide/observations-ios/tutorials/respond-to-an-observation-ios","8115","Tue, 07 Jun 2016 21:22:40 GMT",11
"Sync and Download Drawings (Android)","737","https://support.procore.com/procore-mobile-android/user-guide/drawings-android/tutorials/sync-and-download-drawings-android","32728","Fri, 20 Apr 2018 23:40:41 GMT",19
"Add a New Project in Portfolio Financials","737","https://support.procore.com/products/portfolio-financials/user-guide/dashboard/tutorials/add-a-new-project-in-portfolio-financials","92772","Tue, 11 Aug 2020 22:31:09 GMT",41
"Create a Purchase Order (Android)","736","https://support.procore.com/procore-mobile-android/user-guide/commitments-android/tutorials/create-a-purchase-order-android","31562","Thu, 29 Mar 2018 16:06:24 GMT",11
"Salesforce by Azuqua","735","https://support.procore.com/integrations/azuqua/salesforce","26322","Fri, 10 Nov 2017 17:33:50 GMT",0
"Create an Observation from an Inspection (iOS)","734","https://support.procore.com/procore-mobile-ios/user-guide/observations-ios/tutorials/create-an-observation-from-an-inspection","8114","Tue, 07 Jun 2016 21:13:12 GMT",7
"What are the default project stages in Procore?","734","https://support.procore.com/faq/what-are-the-default-project-stages-in-procore","69157","Sat, 01 Feb 2020 07:14:15 GMT",53
"Project Administration Guide","734","https://support.procore.com/products/online/work-breakdown-structure/project-administration-guide","124505","Mon, 05 Apr 2021 21:49:49 GMT",38
"Accept or Reject a Company for Export to QuickBooks","733","https://support.procore.com/integrations/quickbooks/tutorials/accept-or-reject-a-company-for-export-to-quickbooks","8169","Mon, 13 Jun 2016 16:14:56 GMT",16
"Submit","733","https://support.procore.com/products/procore-api/developer-success-roadmap/4-submit","12078","Tue, 29 Nov 2016 20:15:05 GMT",17
"Sign a T&M Ticket","731","https://support.procore.com/products/online/user-guide/project-level/tm-tickets/tutorials/sign-a-tm-ticket","109007","Wed, 18 Nov 2020 00:55:50 GMT",44
"Why is my form template not loading?","731","https://support.procore.com/faq/why-is-my-form-template-not-loading","24124","Thu, 14 Sep 2017 23:39:23 GMT",13
"Submittals","731","https://support.procore.com/integrations/procore-analytics/reports/project-management-report/submittals","75062","Sat, 21 Mar 2020 01:09:46 GMT",49
"Where do I put my bid documents in Procore?","729","https://support.procore.com/faq/where-do-i-put-my-bid-documents-in-procore","963","Tue, 03 Feb 2015 00:06:38 GMT",26
"Reassociate a Model with a Project for the Models Tool","729","https://support.procore.com/products/online/user-guide/project-level/models/tutorials/reassociate-a-model-with-a-project-for-the-models-tool","47947","Fri, 08 Mar 2019 22:07:38 GMT",22
"Create a Change Event from a Meeting","729","https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/create-a-change-event-from-a-meeting","56355","Thu, 15 Aug 2019 23:20:39 GMT",22
"Download RFI Attachments (iOS)","728","https://support.procore.com/procore-mobile-ios/user-guide/rfis-ios/tutorials/download-rfi-attachments","35212","Tue, 19 Jun 2018 20:31:09 GMT",15
"Add Area or Volume Takeoffs","728","https://support.procore.com/products/online/user-guide/project-level/estimating/tutorials/add-area-or-volume-takeoffs","121214","Tue, 09 Mar 2021 23:24:51 GMT",70
"View Specifications (iOS)","728","https://support.procore.com/procore-mobile-ios/user-guide/specifications-ios/tutorials/view-specifications-ios","5494","Thu, 28 Jan 2016 23:11:43 GMT",15
"Tutorials","728","https://support.procore.com/procore-mobile-android/user-guide/punch-list-android/tutorials","6010","Fri, 04 Mar 2016 18:43:04 GMT",31
"Voyage Control","726","https://support.procore.com/integrations/voyage-control","26401","Mon, 13 Nov 2017 23:01:56 GMT",26
"Create a Custom Prequalification Question","726","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/create-a-custom-prequalification-question","71729","Wed, 26 Feb 2020 19:21:27 GMT",24
"How is security handled with third-party applications?","725","https://support.procore.com/faq/how-is-security-handled-with-third-party-applications","80688","Fri, 01 May 2020 14:51:06 GMT",23
"Permissions","725","https://support.procore.com/procore-mobile-android/user-guide/photos-android/permissions","28414","Fri, 26 Jan 2018 20:56:53 GMT",8
"TonicDM","724","https://support.procore.com/integrations/tonic-dm","19319","Wed, 07 Jun 2017 16:37:19 GMT",20
"Edit Quantities on a Timesheet","724","https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/edit-quantities-on-a-timesheet","35728","Wed, 04 Jul 2018 00:26:48 GMT",6
"Crowdkeep","723","https://support.procore.com/integrations/crowdkeep","16024","Thu, 30 Mar 2017 21:36:27 GMT",1
"Search for and Filter Company Level Documents","723","https://support.procore.com/products/online/user-guide/company-level/documents/tutorials/search-for-and-filter-company-level-documents","2132","Tue, 17 Mar 2015 20:50:37 GMT",4
"View the Change History of an Inspection","723","https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/view-the-change-history-of-an-inspection","4169","Mon, 14 Sep 2015 21:22:30 GMT",4
"FAQ","722","https://support.procore.com/integrations/docusign/faq","15228","Mon, 27 Feb 2017 22:51:40 GMT",5
"Release Notes","721","https://support.procore.com/integrations/docusign/release-notes","15226","Mon, 27 Feb 2017 22:51:40 GMT",0
"Edit a Commitment's Schedule of Values (iOS)","721","https://support.procore.com/procore-mobile-ios/user-guide/commitments-ios/tutorials/edit-a-commitments-schedule-of-values-ios","63369","Wed, 20 Nov 2019 19:34:12 GMT",43
"(Beta) Create a Custom Workflow Template for Commitments","721","https://support.procore.com/products/online/user-guide/company-level/workflows/tutorials/create-a-custom-workflow-template-for-commitments","149958","Fri, 14 Jan 2022 22:38:07 GMT",45
"Permissions","721","https://support.procore.com/procore-mobile-android/permissions","68170","Wed, 22 Jan 2020 22:51:57 GMT",21
"Add an Invoice in Portfolio Financials","721","https://support.procore.com/products/portfolio-financials/user-guide/contract-room/tutorials/add-an-invoice-in-portfolio-financials","95205","Thu, 03 Sep 2020 00:50:45 GMT",29
"Do Procore's SSO integrations support single or multiple domains?","720","https://support.procore.com/faq/do-procores-sso-integrations-support-single-or-multiple-domains","33064","Wed, 02 May 2018 21:50:37 GMT",23
"Permissions","720","https://support.procore.com/procore-mobile-ios/user-guide/commitments-ios/permissions","8851","Tue, 28 Jun 2016 20:57:25 GMT",9
"Tutorials","719","https://support.procore.com/integrations/multivista/tutorials","27967","Mon, 08 Jan 2018 19:54:58 GMT",15
"View Purchase Orders and Subcontracts (iOS)","718","https://support.procore.com/procore-mobile-ios/user-guide/commitments-ios/tutorials/view-purchase-orders-and-subcontracts-ios","8853","Tue, 28 Jun 2016 21:03:16 GMT",5
"Add Photos to an Inspection Item (iOS)","717","https://support.procore.com/procore-mobile-ios/user-guide/inspections-ios/tutorials/add-photos-to-an-inspection-item-ios","8080","Thu, 02 Jun 2016 21:03:55 GMT",24
"Download Punch List Items (iOS)","717","https://support.procore.com/procore-mobile-ios/user-guide/punch-list-ios/tutorials/download-punch-list-item-ios","34646","Tue, 05 Jun 2018 16:20:37 GMT",8
"Mark a Coordination Issue as Complete","717","https://support.procore.com/products/online/user-guide/project-level/coordination-issues/tutorials/mark-a-coordination-issue-as-complete","38545","Mon, 10 Sep 2018 16:42:17 GMT",19
"What is the difference between custom fields and configurable fieldsets?","716","https://support.procore.com/faq/what-is-the-difference-between-custom-fields-and-configurable-fieldsets","65780","Mon, 16 Dec 2019 20:28:43 GMT",16
"Permissions","715","https://support.procore.com/products/online/user-guide/project-level/change-orders/permissions","481","Fri, 16 Jan 2015 18:56:08 GMT",32
"Download a vCard for a User Account in the Project Directory","715","https://support.procore.com/products/online/user-guide/project-level/directory/tutorials/download-a-vcard-for-a-user-account-in-the-project-directory","5953","Wed, 02 Mar 2016 22:10:53 GMT",7
"FAQs","715","https://support.procore.com/integrations/anterra-construction-bi/faq","32289","Tue, 10 Apr 2018 19:51:10 GMT",7
"Search for Transmittals","714","https://support.procore.com/products/online/user-guide/project-level/transmittals/tutorials/search-for-transmittals","2887","Thu, 21 May 2015 21:56:19 GMT",6
"Request to Reset a Commitment Synced with an Integrated ERP System","713","https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/request-to-reset-a-commitment-synced-with-an-integrated-erp-system","14830","Thu, 09 Feb 2017 16:30:55 GMT",7
"Export a Commitments List","713","https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/export-a-commitments-list","91699","Thu, 30 Jul 2020 21:09:40 GMT",41
"(Beta) Assign a Custom Workflow Template to a Project","711","https://support.procore.com/products/online/user-guide/company-level/workflows/tutorials/assign-a-custom-workflow-template-to-a-project","136350","Tue, 20 Jul 2021 21:29:07 GMT",97
"How do I delete line items in approved change orders?","710","https://support.procore.com/faq/how-do-i-delete-line-items-in-approved-change-orders","3340","Wed, 17 Jun 2015 21:20:51 GMT",8
"Tutorials","710","https://support.procore.com/procore-mobile-ios/user-guide/tm-tickets-ios/tutorials","77178","Wed, 08 Apr 2020 23:10:16 GMT",19
"Add a Worker (iOS)","709","https://support.procore.com/procore-mobile-ios/user-guide/crews-ios/tutorials/add-a-worker-ios","35653","Fri, 29 Jun 2018 22:21:14 GMT",18
"View the Project Email Address Report","709","https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/view-the-project-email-address-report","4187","Thu, 17 Sep 2015 22:36:00 GMT",13
"Schedule Task Gantt","708","https://support.procore.com/integrations/procore-analytics/reports/project-management-report/schedule-task-gantt","75047","Sat, 21 Mar 2020 00:41:16 GMT",29
"Add Accident Entries (iOS)","707","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/add-accident-entries-ios","10529","Tue, 06 Sep 2016 22:59:05 GMT",11
"Google Drive by SyncEzy","707","https://support.procore.com/integrations/google-drive-by-syncezy","87515","Mon, 29 Jun 2020 22:56:37 GMT",19
"Add a Milestone to a Project in Portfolio Financials","705","https://support.procore.com/products/portfolio-financials/user-guide/milestones/tutorials/add-a-milestone-to-a-project-in-portfolio-financials","87389","Fri, 26 Jun 2020 18:45:55 GMT",53
"CRM Integrations","705","https://support.procore.com/integrations/category-crm","29948","Tue, 27 Feb 2018 19:01:49 GMT",53
"Delete a Distribution Group from the Company Directory","705","https://support.procore.com/products/online/user-guide/company-level/directory/tutorials/delete-a-distribution-group-from-the-company-directory","29984","Wed, 28 Feb 2018 19:22:42 GMT",22
"Edit Information for a Model","705","https://support.procore.com/products/online/user-guide/project-level/models/tutorials/edit-information-for-a-model","47942","Fri, 08 Mar 2019 22:07:38 GMT",34
"View Items Associated with a Location (Android)","704","https://support.procore.com/procore-mobile-android/user-guide/locations-android/tutorials/view-items-associated-with-a-location-android","11492","Tue, 01 Nov 2016 16:55:44 GMT",17
"Support","704","https://support.procore.com/integrations/buildingconnected/support","16018","Thu, 30 Mar 2017 21:03:23 GMT",5
"Email Incidents","704","https://support.procore.com/products/online/user-guide/project-level/incidents/tutorials/email-incidents","20791","Thu, 22 Jun 2017 18:12:04 GMT",18
"Integration By Procore: Viewpoint® Spectrum® Detailed Data Mapping","703","https://support.procore.com/integrations/integration-by-procore/integration-by-procore-detailed-data-mapping","143008","Mon, 18 Oct 2021 17:14:49 GMT",53
"Export a Custom Company Report","703","https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/export-a-custom-company-level-report","4710","Wed, 11 Nov 2015 00:52:32 GMT",14
"Create an RFI (Android)","703","https://support.procore.com/procore-mobile-android/user-guide/rfis-android/tutorials/create-an-rfi-android","8756","Mon, 27 Jun 2016 20:04:41 GMT",15
"Permissions","702","https://support.procore.com/products/online/user-guide/project-level/crews/permissions","27898","Thu, 04 Jan 2018 18:34:57 GMT",34
"Add a New Catalog to the Cost Catalog","701","https://support.procore.com/products/online/user-guide/company-level/cost-catalog/tutorials/add-a-new-catalog-to-the-cost-catalog","129180","Wed, 19 May 2021 01:21:36 GMT",40
"Scan a Submittal QR Code (Android)","700","https://support.procore.com/procore-mobile-android/user-guide/submittals-android/tutorials/scan-a-submittal-qr-code-android","10287","Fri, 26 Aug 2016 16:35:33 GMT",8
"How do I remove files from Procore Sync to save storage space on my PC?","700","https://support.procore.com/faq/how-do-i-remove-files-from-procore-sync-to-save-storage-space-on-my-pc","21123","Tue, 27 Jun 2017 23:04:02 GMT",10
"Delete Budgeted Labor Hours and Budgeted Production Quantities","700","https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/delete-budgeted-labor-hours-and-budgeted-production-quantities","43850","Fri, 21 Dec 2018 22:52:17 GMT",12
"Setup the hh2 Synchronization Client to Import Sage 300 CRE Tax Groups","699","https://support.procore.com/integrations/sage-300-cre/tutorials/setup-the-hh2-synchronization-client-to-import-sage-300-cre-tax-group","53331","Thu, 27 Jun 2019 00:04:18 GMT",43
"Export Direct Costs to CSV or PDF","699","https://support.procore.com/products/online/user-guide/project-level/direct-costs/tutorials/export-direct-costs-to-csv-or-pdf","5583","Mon, 08 Feb 2016 19:54:36 GMT",8
"Search and Filter for Inspections","698","https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/search-and-filter-for-inspections","4220","Tue, 22 Sep 2015 19:44:41 GMT",11
"Prerequisites","698","https://support.procore.com/integrations/bosch-measure-on/prerequisites","26243","Thu, 09 Nov 2017 18:11:41 GMT",1
"Add Observations to a Drawing (iOS)","697","https://support.procore.com/procore-mobile-ios/user-guide/drawings-ios/tutorials/add-observations-to-a-drawing-ios","42389","Mon, 26 Nov 2018 15:36:30 GMT",8
"Explorer Eclipse","697","https://support.procore.com/integrations/explorer-eclipse","46553","Mon, 11 Feb 2019 16:14:45 GMT",9
"Rename a Folder in Procore Drive","696","https://support.procore.com/products/procore-drive/user-guide/documents/tutorials/rename-a-folder-in-procore-drive","1450","Fri, 20 Feb 2015 17:40:45 GMT",8
"Portfolio Financials and Capital Planning User Permissions Matrix","696","https://support.procore.com/products/portfolio-financials/user-permissions-matrix","89783","Thu, 09 Jul 2020 20:41:35 GMT",25
"Export an Owner Invoice","694","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/export-an-owner-invoice","34781","Thu, 07 Jun 2018 17:39:12 GMT",8
"signNow","694","https://support.procore.com/integrations/signnow","119545","Fri, 26 Feb 2021 22:21:29 GMT",20
"Which fields in the Timesheets tool can be configured as required, optional, or hidden?","694","https://support.procore.com/faq/which-fields-in-the-timesheets-tool-can-be-configured-as-required-optional-or-hidden","125165","Tue, 13 Apr 2021 15:04:51 GMT",43
"Resize the Column Width in the Submittals Log","694","https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/resize-the-column-width-in-the-submittals-log","25878","Wed, 01 Nov 2017 19:40:49 GMT",13
"Add a Related Item to an Observation","693","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/add-a-related-item-to-an-observation","5709","Thu, 18 Feb 2016 23:17:16 GMT",12
"Add Deliveries Entries (iOS)","693","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/add-deliveries-entries-ios","10710","Thu, 08 Sep 2016 22:58:46 GMT",18
"Which data columns can I add to a custom Submittals report?","693","https://support.procore.com/faq/which-data-columns-can-i-add-to-a-custom-submittals-report","33498","Wed, 09 May 2018 18:04:34 GMT",5
"Import Segment Items into your Project Level Admin Tool (Procore Imports)","693","https://support.procore.com/products/procore-imports/user-guide/project-admin/tutorials/import-segment-items-into-your-project-level-admin-tool-with-procore-imports","149492","Tue, 11 Jan 2022 17:33:46 GMT",54
"Holobuilder 360˚ Photo Site Documentation Embedded","692","https://support.procore.com/integrations/holobuilder-360-photo-site-documentation-embedded","59716","Fri, 04 Oct 2019 21:56:55 GMT",33
"Project Vendor","692","https://support.procore.com/integrations/procore-analytics/reports/project-management-report/project-vendor","75035","Sat, 21 Mar 2020 00:31:27 GMT",22
"Tutorials","692","https://support.procore.com/integrations/bluebeam/tutorials","15602","Mon, 20 Mar 2017 15:06:06 GMT",9
"Migrating Data Connection Apps to Use Developer Managed Service Accounts","691","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/migrating-to-dmsa","147821","Tue, 14 Dec 2021 19:13:58 GMT",43
"Assign an Approval Workflow Template to a Building in Portfolio Financials","691","https://support.procore.com/products/portfolio-financials/user-guide/approval-workflows/tutorials/assign-an-approval-workflow-template-to-a-building-in-portfolio-financials","85936","Fri, 12 Jun 2020 00:33:41 GMT",43
"Preview the Prequalification Form","690","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/preview-the-prequalification-form","66983","Thu, 09 Jan 2020 22:12:18 GMT",11
"How do I configure privacy settings for a correspondence item?","690","https://support.procore.com/faq/how-do-i-configure-privacy-settings-for-a-correspondence-item","80916","Mon, 04 May 2020 21:30:01 GMT",16
"Set Photo Trade","690","https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/set-photo-trade","24114","Thu, 14 Sep 2017 18:11:52 GMT",8
"Sign a Timesheet (Android)","690","https://support.procore.com/procore-mobile-android/user-guide/timesheets-android/tutorials/sign-a-timesheet-android","26857","Thu, 30 Nov 2017 19:21:23 GMT",15
"Delete a Service Account","690","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/delete-service-account","108217","Wed, 11 Nov 2020 21:56:50 GMT",40
"Which fields in the Punch List tool can be configured as required, optional, or hidden?","688","https://support.procore.com/faq/which-fields-in-the-punch-list-tool-can-be-configured-as-required-optional-or-hidden","49256","Thu, 04 Apr 2019 22:34:19 GMT",12
"Integration by Ryvit: Import an Original Estimate from Viewpoint® Vista™ into Procore","687","https://support.procore.com/integrations/integration-by-ryvit/tutorials/import-an-original-estimate-from-viewpoint-vista-into-procore","23536","Fri, 25 Aug 2017 15:31:45 GMT",8
"Inactivate a Batch of Companies in the Company Directory","687","https://support.procore.com/products/online/user-guide/company-level/directory/tutorials/inactivate-a-batch-of-companies-in-the-company-directory","40789","Wed, 31 Oct 2018 17:44:49 GMT",7
"Documents","686","https://support.procore.com/products/online/procore-context-help/Canadian_French_Tutorials/Documents","45990","Thu, 31 Jan 2019 21:31:51 GMT",0
"ManufactOn","685","https://support.procore.com/integrations/manufacton","38642","Thu, 13 Sep 2018 15:21:39 GMT",16
"Schedule Task Status","685","https://support.procore.com/integrations/procore-analytics/reports/project-management-report/schedule-task-status","80229","Mon, 27 Apr 2020 19:04:04 GMT",26
"Azuqua","685","https://support.procore.com/integrations/azuqua","26093","Tue, 07 Nov 2017 18:37:38 GMT",0
"Tutorials","684","https://support.procore.com/procore-mobile-android/user-guide/announcements-android/tutorials","39053","Mon, 24 Sep 2018 19:14:10 GMT",16
"How do I update Procore Sync and my Microsoft .NET Framework?","684","https://support.procore.com/faq/how-do-i-update-procore-sync-and-my-microsoft-.net-framework","46850","Tue, 12 Feb 2019 17:37:34 GMT",2
"How can I email a submittal so people can reply through email?","684","https://support.procore.com/faq/how-can-i-email-a-submittal-so-people-can-reply-through-email","1168","Fri, 06 Feb 2015 19:31:31 GMT",9
"Edit a Commitment Synced With QuickBooks","684","https://support.procore.com/integrations/quickbooks/tutorials/edit-a-commitment-synced-with-quickbooks","8815","Tue, 28 Jun 2016 18:10:39 GMT",22
"Tutorials","683","https://support.procore.com/procore-mobile-android/user-guide/inspections-android/tutorials","7814","Fri, 06 May 2016 16:39:12 GMT",9
"Which fields in the Commitments tool can be configured as required, optional, or hidden?","683","https://support.procore.com/faq/which-fields-in-the-commitments-tool-can-be-configured-as-required-optional-or-hidden","136551","Wed, 21 Jul 2021 23:30:18 GMT",22
"Standard Cost Codes & Cost Types","682","https://support.procore.com/products/online/procore-context-help/erp-integrations/standard-cost-codes-and-cost-types","35921","Thu, 12 Jul 2018 21:23:54 GMT",5
"Permissions","681","https://support.procore.com/procore-mobile-ios/user-guide/punch-list-ios/permissions","4356","Thu, 01 Oct 2015 22:35:18 GMT",15
"Export Your Approved Subcontractor Invoices to ERP workflow","681","https://support.procore.com/products/online/user-guide/company-level/erp-integrations/tutorials/export-your-approved-subcontractor-invoices-to-ERP-workflow","130978","Tue, 08 Jun 2021 22:01:11 GMT",32
"Add Segment Items to a Project","680","https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/add-segment-items-to-a-project","129999","Wed, 26 May 2021 17:17:18 GMT",53
"(Beta) Create Prime Contracts","680","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/beta-create-prime-contracts","137707","Fri, 06 Aug 2021 17:37:21 GMT",30
"Configure Cost Code Preferences for ERP","680","https://support.procore.com/integrations/integration-by-ryvit/tutorials/configure-cost-code-preferences-for-the-integration-by-ryvit","23523","Fri, 25 Aug 2017 15:31:45 GMT",10
"Add a Sage 100 Contractor® Job to Procore","680","https://support.procore.com/integrations/sage-100/tutorials/add-a-sage-100-job-to-procore","36629","Tue, 31 Jul 2018 22:13:37 GMT",30
"View Observations by Type","679","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/view-observations-by-type","5755","Mon, 22 Feb 2016 22:51:02 GMT",9
"GenieBelt","678","https://support.procore.com/integrations/geniebelt","26390","Mon, 13 Nov 2017 22:40:31 GMT",0
"Maps","678","https://support.procore.com/integrations/procore-analytics/reports/core-report/maps","72523","Wed, 04 Mar 2020 00:31:06 GMT",36
"View the Prequalification Company List","677","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/view-the-prequalification-company-list","68178","Thu, 23 Jan 2020 18:23:40 GMT",22
"Export Project Permissions Template Assignments","677","https://support.procore.com/products/online/user-guide/company-level/permissions/tutorials/export-project-permissions-template-assignments","69897","Mon, 10 Feb 2020 23:49:32 GMT",15
"Tutorials","677","https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials","508","Sat, 17 Jan 2015 00:01:11 GMT",45
"Permissions","677","https://support.procore.com/procore-mobile-ios/user-guide/submittals-ios/permissions","8932","Fri, 01 Jul 2016 18:37:20 GMT",16
"Add Comments to an Inspection Item (iOS)","676","https://support.procore.com/procore-mobile-ios/user-guide/inspections-ios/tutorials/add-comments-to-an-inspection-item-ios","8079","Thu, 02 Jun 2016 20:57:47 GMT",38
"Send a Budget to ERP Integrations for Accounting Acceptance","676","https://support.procore.com/integrations/sage-100/tutorials/send-a-budget-to-erp-integrations-for-accounting-acceptance","36670","Tue, 31 Jul 2018 22:13:37 GMT",11
"Create a Change Request for a Prequalification Form","675","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/create-a-change-request-for-a-prequalification-form","67491","Tue, 14 Jan 2020 21:44:52 GMT",12
"Search for and Apply Filters to Direct Costs","674","https://support.procore.com/products/online/user-guide/project-level/direct-costs/tutorials/search-for-and-apply-filters-to-direct-costs","5579","Fri, 05 Feb 2016 22:53:06 GMT",8
"Integration by Procore: Send a Budget to ERP Integrations for Accounting Acceptance","673","https://support.procore.com/integrations/integration-by-procore/tutorials/send-a-budget-to-erp-integrations-for-accounting-acceptance","14143","Mon, 30 Jan 2017 22:13:12 GMT",3
"Export Project Permissions Templates","673","https://support.procore.com/products/online/user-guide/company-level/permissions/tutorials/export-project-permissions-templates","69896","Mon, 10 Feb 2020 23:40:44 GMT",24
"Uninstall an App","673","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/uninstall-app","56804","Tue, 27 Aug 2019 16:25:08 GMT",17
"Permissions","672","https://support.procore.com/procore-mobile-ios/user-guide/announcements-ios/permissions","39056","Mon, 24 Sep 2018 20:05:20 GMT",14
"Documents","670","https://support.procore.com/products/portfolio-financials/user-guide/documents","92605","Fri, 07 Aug 2020 18:16:50 GMT",29
"View and Attach Files to a Daily Log (iOS)","670","https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/view-and-attach-files-to-a-daily-log-ios","4398","Tue, 06 Oct 2015 21:29:54 GMT",17
"Permissions","670","https://support.procore.com/integrations/integration-by-procore/permissions","10895","Tue, 27 Sep 2016 22:45:46 GMT",1
"Integration by Procore: Configure Advanced Settings: ERP Integrations for Viewpoint® Spectrum®","669","https://support.procore.com/integrations/integration-by-procore/tutorials/configure-advanced-settings-for-erp-integrations-for-viewpoint-spectrum","9727","Tue, 16 Aug 2016 21:07:48 GMT",12
"Edit a T&M Ticket","669","https://support.procore.com/products/online/user-guide/project-level/tm-tickets/tutorials/edit-a-tm-ticket","78048","Tue, 14 Apr 2020 17:17:58 GMT",20
"Can I make all my emails private?","668","https://support.procore.com/faq/can-i-make-all-my-emails-private","1538","Tue, 24 Feb 2015 00:48:50 GMT",15
"Delete a Custom Company Report","668","https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/delete-a-custom-company-report","7973","Mon, 23 May 2016 22:10:29 GMT",9
"Edit an Incident","668","https://support.procore.com/products/online/user-guide/project-level/incidents/tutorials/edit-an-incident","20789","Thu, 22 Jun 2017 18:12:04 GMT",17
"Add a Comment to an Observation (iOS)","667","https://support.procore.com/procore-mobile-ios/user-guide/observations-ios/tutorials/add-a-comment-to-an-observation-ios","8120","Tue, 07 Jun 2016 23:00:02 GMT",5
"Accept or Reject Subcontractor Invoices for Export to Sage 300 CRE®","666","https://support.procore.com/integrations/sage-300-cre/tutorials/accept-or-reject-subcontractor-invoices-for-export-to-sage-300-cre","74984","Fri, 20 Mar 2020 22:41:23 GMT",6
"How can I use the '[Procore] SWPPP - Construction Site Stormwater Checklist' inspection template on my project?","664","https://support.procore.com/faq/how-can-i-use-the-procore-swppp-construction-site-stormwater-checklist-inspection-template-on-my-project","75963","Thu, 02 Apr 2020 04:54:54 GMT",13
"Mention Someone in a Photo Comment (iOS)","664","https://support.procore.com/procore-mobile-ios/user-guide/photos-ios/tutorials/mention-someone-in-a-photo-comment-ios","34161","Wed, 23 May 2018 17:09:55 GMT",7
"Can we import our third-party timecard entries to work with the 'Timesheet Hours' column in Procore's Budget tool?","663","https://support.procore.com/faq/can-we-import-our-third-party-timecard-entries-to-work-with-the-timesheet-hours-column-in-the-budget","106792","Mon, 02 Nov 2020 17:20:47 GMT",20
"Tutorials","660","https://support.procore.com/products/online/user-guide/project-level/documents/tutorials","415","Thu, 15 Jan 2015 17:42:51 GMT",44
"Create a Folder (iOS)","660","https://support.procore.com/procore-mobile-ios/user-guide/documents-ios/tutorials/create-a-folder-ios","36205","Mon, 23 Jul 2018 15:44:46 GMT",13
"Can I remove a line item from a bid?","659","https://support.procore.com/faq/can-i-remove-a-line-item-from-a-bid","956","Mon, 02 Feb 2015 23:02:58 GMT",6
